"Tau","Fidelity","Params"
"3.5","0.8965002613153483","{'Delta0': np.float64(-642.6532377671766), 'delta0': np.float64(1310.589994008977), 'Omega0': np.float64(557.0458856714317), 'tau': np.float64(3.5), 'V': 157.07963267948966, 'gamma': 0.041, 'Omega_MW': 3141.592653589793}"
"3.5","0.9729439782736469","{'Delta0': np.float64(-636.1007106848498), 'delta0': np.float64(906.309223966934), 'Omega0': np.float64(83.16807570574888), 'tau': np.float64(3.5), 'V': 157.07963267948966, 'gamma': 0.041, 'Omega_MW': 3141.592653589793}"
